1621632246.2954102, 44.367492096330686, -80.18659206165884, 407.3304138183594, 0.0, 0.0
1621632247.295189, 44.36734773688425, -80.18619401387888, 391.21914291381836, 0.4000000059604645, 0.0
1621632248.295175, 44.36745276213099, -80.18630239188688, 401.63003158569336, 0.4000000059604645, 0.0
1621632249.295047, 44.36745276213099, -80.18630239188688, 402.8558006286621, 0.0, 0.0
1621632250.2961059, 44.36742241964151, -80.18629753038304, 402.7655906677246, 0.25999999046325684, 0.0
1621632251.2960591, 44.36742241964151, -80.18629753038304, 402.7655906677246, 0.25999999046325684, 0.0
1621632252.296513, 44.36743268747289, -80.18629057340341, 404.4988670349121, 0.20999999344348907, 0.0
1621632253.296695, 44.36742933471162, -80.1862839516999, 406.7492332458496, 0.17000000178813934, 0.0
1621632254.296875, 44.36742975380678, -80.18627347432094, 406.6420555114746, 0.20999999344348907, 0.0
1621632255.2970672, 44.367429125164044, -80.18625218428689, 408.6316795349121, 0.7099999785423279, 0.0
1621632256.2971292, 44.36742464084585, -80.1862321515383, 408.6398582458496, 1.0099999904632568, 0.0
1621632257.297223, 44.36741244517673, -80.1862152200939, 408.4517478942871, 1.659999966621399, 0.0
1621632258.296822, 44.3673941307183, -80.18620298251527, 408.8334617614746, 1.659999966621399, 0.0
1621632259.297495, 44.367373888422144, -80.18619636081176, 409.4245262145996, 1.7999999523162842, 0.0
1621632260.297684, 44.36735461004485, -80.18619191840308, 409.5451316833496, 1.659999966621399, 0.0
1621632261.297666, 44.36733667277206, -80.18619317568856, 409.3507957458496, 1.7100000381469727, 0.0
1621632262.297852, 44.36731856786121, -80.1861964446308, 409.2609519958496, 1.7100000381469727, 0.0
1621632267.8929849, 44.367253272835505, -80.1861803513767, 407.4661521911621, 1.3600000143051147, 0.0
1621632268.893089, 44.3672482436936, -80.18616719178873, 407.8697166442871, 1.350000023841858, 0.0
1621632269.893146, 44.36724543575604, -80.18614891923981, 408.3727684020996, 1.350000023841858, 0.0
1621632270.892671, 44.367247908417475, -80.18613056287187, 408.3622703552246, 1.3300000429153442, 0.0
1621632271.8932018, 44.36725532640178, -80.18610768027621, 408.2062644958496, 1.3300000429153442, 0.0
1621632272.8933759, 44.36726509131898, -80.18608429476636, 408.0700340270996, 1.600000023841858, 0.0
1621632273.893271, 44.367275945883584, -80.18606099307554, 408.56643295288086, 1.7899999618530273, 0.0
1621632274.893334, 44.36728730336238, -80.18604230143147, 408.4583396911621, 1.600000023841858, 0.0
1621632275.893426, 44.367300421040845, -80.18602939330059, 408.4126853942871, 1.4299999475479126, 0.0
1621632276.89343, 44.367317813489926, -80.18601556316035, 408.4986228942871, 1.8700000047683716, 0.0
1621632277.893456, 44.3673304282542, -80.18599804498272, 408.96499252319336, 1.8700000047683716, 0.0
1621632278.893161, 44.367338265333665, -80.18597776077705, 409.8499412536621, 1.5199999809265137, 0.0
1621632279.892476, 44.367343629751694, -80.18595362089592, 409.7827034142977, 1.5199999809265137, 0.0
1621632280.8931909, 44.36734798834134, -80.18592914573865, 409.60607954100146, 1.600000023841858, 0.0
1621632284.893019, 44.36737028420378, -80.18584314741211, 409.9575322783411, 1.840000033378601, 0.0
1621632285.892987, 44.367377911735666, -80.18582110300677, 410.0365520799827, 1.840000033378601, 0.0
1621632286.8930569, 44.3673830246966, -80.18579998061078, 410.0943756769588, 1.75, 0.0
1621632287.893242, 44.36738826338608, -80.18578279770928, 410.0946329741548, 1.7300000190734863, 0.0
1621632288.893173, 44.36739463363249, -80.18577609218674, 409.95407244550955, 1.100000023841858, 0.0
1621632289.8933902, 44.3674046919163, -80.18578170806187, 409.75106762308565, 1.340000033378601, 0.0
1621632290.893725, 44.367413744371724, -80.18579863950627, 409.75106762308565, 1.340000033378601, 0.0
1621632291.89381, 44.36741806105186, -80.18582336612063, 410.0648408273996, 1.3799999952316284, 0.0
1621632292.8937922, 44.3674176419567, -80.18584951765853, 410.1059599017456, 1.6200000047683716, 0.0
1621632293.8937569, 44.36741512738575, -80.18587231643515, 410.1453985151982, 1.6200000047683716, 0.0
1621632294.89375, 44.36741244517673, -80.18589394174533, 410.01059844166116, 1.5499999523162842, 0.0
1621632295.893254, 44.3674097210582, -80.18591347157972, 410.23196636923745, 1.399999976158142, 0.0
1621632296.893828, 44.36740620065887, -80.18593467779475, 410.3242297400543, 1.7599999904632568, 0.0
1621632297.893386, 44.367402596440506, -80.18596409827488, 410.40705852080043, 2.4000000953674316, 0.0
1621632298.893558, 44.36739924367924, -80.18599092036503, 410.3381550083034, 1.7599999904632568, 0.0
1621632299.89382, 44.3673978187557, -80.18601028256136, 410.408167102087, 1.440000057220459, 0.0
1621632300.893825, 44.36739706438441, -80.18602754928189, 410.3909340423507, 1.2699999809265137, 0.0
1621632301.893847, 44.36739698056538, -80.18604716293531, 410.1487289301501, 1.5199999809265137, 0.0
